Generation,StartingEnergy,Speed,DetectRange,BreedEnergy,BabyEnergy,AttentionSpan,Desirability,DesirabilityThreshold,Lifespan,Age,COD
127,50.608055,0.54968286,43.340363,56.436478,23.56211,500.0,266.24866,6.227456,6092,4562,Starvation
141,58.678574,0.5938187,40.982166,64.47942,31.880608,500.0,274.39325,6.4074655,6492,2651,Starvation
133,57.21364,0.48411372,38.948196,64.8444,31.55733,500.0,230.07932,6.700895,6262,4031,Starvation
83,52.342247,0.42762184,45.247803,65.97499,24.164892,500.0,194.84053,6.689382,5633,17322,Starvation
85,64.25079,0.50103873,49.600544,67.31459,30.132685,500.0,155.09549,6.463594,5742,20121,Starvation
132,50.40118,0.46171343,46.942055,66.163445,25.469574,500.0,264.2559,6.672701,5961,4534,Starvation
19,60.68087,0.47662506,41.494675,63.268764,31.408112,500.0,70.7886,6.6347923,7660,47102,Old Age
136,53.362633,0.54308426,41.688812,60.064735,27.974377,500.0,333.9382,7.011489,6444,1273,Starvation
139,54.024567,0.54763967,44.36636,56.444824,25.487238,500.0,356.21896,6.332692,5651,1655,Starvation
63,54.404076,0.42485714,47.451744,66.48063,25.436214,500.0,125.20992,6.799137,6237,23368,Old Age
119,54.8917,0.49871814,42.13204,63.591263,24.516136,500.0,228.94264,7.54322,6279,4467,Starvation
115,51.899807,0.46214065,44.719353,69.24708,26.045807,500.0,180.12756,7.088536,6630,10732,Starvation
108,54.962975,0.46419027,41.02854,64.30458,27.260015,500.0,199.98817,6.0743546,5529,10637,Starvation
124,51.905544,0.46413508,50.313396,68.04548,24.528805,500.0,262.78915,6.405528,6052,2233,Starvation
98,57.363754,0.4027096,49.562016,65.30884,26.150557,500.0,178.73491,5.90415,6247,14155,Old Age
64,52.617027,0.4655833,49.13797,74.30096,25.349808,500.0,112.64033,6.636856,7692,27418,Old Age
127,49.480614,0.5122226,47.6929,73.12937,26.446392,500.0,271.39993,8.133018,6875,7423,Starvation
20,60.81241,0.4366318,46.88952,72.574196,33.089302,500.0,67.99545,7.7692947,7717,49603,Old Age
47,58.82049,0.37305343,52.1297,59.072712,26.809454,500.0,112.45457,6.3496304,6108,38059,Starvation
65,59.496864,0.4178468,48.690376,68.01764,29.515047,500.0,136.3562,6.381629,6205,26985,Old Age
134,58.57563,0.48905677,52.677437,70.755005,26.059967,500.0,263.85214,7.107124,6653,1249,Starvation
66,62.93448,0.33136618,46.479496,73.171394,28.368443,500.0,125.11273,6.666105,7341,30061,Old Age
118,52.927605,0.4902658,40.450043,60.567383,28.3281,500.0,249.77267,6.030625,5449,7974,Starvation
134,55.231464,0.42151654,42.86842,68.92782,27.710772,500.0,287.57465,7.602867,6410,3635,Starvation
123,51.829056,0.47321528,46.535496,72.01978,23.393833,500.0,271.87866,7.0322237,6433,7690,Starvation
140,52.76582,0.4948738,40.745228,58.40875,25.7243,500.0,341.0612,5.5854516,6777,1172,Starvation
113,57.076355,0.6153515,42.85164,65.36828,26.837772,500.0,215.15712,6.8012905,6781,4247,Starvation
134,52.691307,0.49017423,44.8966,64.265076,23.750397,500.0,284.9014,6.688193,5883,2254,Starvation
124,51.435272,0.46870428,43.393524,62.716545,24.950623,500.0,249.83269,6.558119,5595,1288,Starvation
138,54.319054,0.55395955,49.25379,67.63718,25.031895,500.0,294.64496,6.1695037,6502,1192,Starvation
120,51.89676,0.43468302,46.005436,62.62552,26.41547,500.0,239.60551,6.7094393,7060,9789,Starvation
141,52.92778,0.51211286,43.474926,58.093864,26.204403,500.0,337.2717,7.257858,5960,1174,Starvation
38,66.97423,0.40376094,43.292618,70.11257,34.73164,500.0,73.46403,6.582477,7051,41505,Starvation
133,53.54146,0.49211836,42.596146,64.85879,27.908913,500.0,335.71985,6.067486,5456,4751,Starvation
128,54.031487,0.4693571,43.759613,53.152016,28.650595,500.0,262.97372,6.4912953,6065,1273,Starvation
63,62.449272,0.37703308,46.13631,72.040726,31.8724,500.0,117.786964,6.534691,7019,27092,Starvation
71,59.15673,0.43292683,44.00693,71.77454,30.897516,500.0,128.65518,6.492331,7175,24288,Starvation
138,48.812737,0.45500073,53.026268,66.02049,22.288435,500.0,338.04803,6.9821224,6181,3622,Starvation
126,50.05079,0.51767486,45.74876,70.95594,23.849081,500.0,306.28705,7.250301,6974,3300,Starvation
139,53.871334,0.50394696,42.735996,57.290794,24.59798,500.0,337.90335,5.996091,5913,1325,Starvation
114,56.231228,0.4636297,49.002136,74.66608,28.040539,500.0,225.13326,7.090036,5732,1218,Starvation
121,51.244133,0.5696136,42.731667,55.746944,27.65073,500.0,282.01694,7.530471,6109,1618,Starvation
133,52.647533,0.4344944,38.438713,64.894905,23.911346,500.0,214.84091,6.897397,6358,4266,Starvation
136,52.773186,0.5888319,43.95532,68.48137,25.25542,500.0,274.98285,6.3376904,5785,2235,Starvation
122,52.840855,0.46741813,47.14516,60.61241,29.0221,500.0,240.11127,7.628342,5690,3586,Starvation
113,55.459045,0.41918367,44.342613,74.25556,29.20076,500.0,216.8991,6.671087,6420,8752,Starvation
123,54.42192,0.47791716,48.075096,62.6513,24.487606,500.0,247.63307,6.3174253,5418,6607,Starvation
61,61.243904,0.43092746,42.85006,83.49715,28.515324,500.0,123.99479,6.943437,5803,34383,Starvation
142,50.03254,0.4845643,39.68047,59.27496,25.069862,500.0,283.17184,6.705787,6055,1135,Starvation
128,49.65676,0.570751,46.13455,60.57399,25.972143,500.0,281.7702,7.4672756,6952,3464,Starvation
141,58.245148,0.55341023,43.796143,63.643986,32.22625,500.0,248.0754,7.021607,5430,1711,Starvation
121,56.164406,0.46791112,44.29097,53.979427,28.36418,500.0,272.12863,6.831234,6548,8482,Starvation
136,53.368755,0.5226821,43.423187,63.470867,26.546564,500.0,292.61078,6.7424407,6589,4672,Starvation
114,57.889732,0.5341085,44.53603,71.88829,29.586498,500.0,254.2079,6.3002925,6324,4651,Starvation
139,56.40692,0.5802349,42.119404,64.55372,28.066994,500.0,342.0269,7.306508,6545,1220,Starvation
139,56.117706,0.51428163,37.617825,62.386597,28.304243,500.0,318.9209,5.9072714,6350,2239,Starvation
119,54.6831,0.5081256,39.963852,67.52095,29.964378,500.0,203.01006,6.685018,6639,6797,Starvation
128,52.278076,0.52346563,48.932037,70.50422,25.471453,500.0,256.9651,6.9339952,6709,6765,Starvation
122,53.96354,0.49363485,49.243942,60.987583,29.565962,500.0,251.95853,6.5389686,7061,6788,Starvation
132,55.796806,0.46852016,48.608223,68.31529,25.375706,500.0,288.57,6.5611577,6648,3674,Starvation
124,51.496273,0.46942964,47.556953,59.193363,24.889336,500.0,268.97018,6.4820223,6693,1621,Starvation
127,49.371033,0.50345826,47.898304,70.254234,26.975946,500.0,316.21768,6.801002,6045,6572,Starvation
115,52.571823,0.4498641,48.021656,58.724518,24.050283,500.0,204.79265,6.010104,6991,8461,Starvation
135,56.04715,0.47004154,40.408783,66.9025,27.79005,500.0,234.37361,7.4886208,5974,3178,Starvation
140,52.175285,0.543676,52.096992,61.600132,24.388466,500.0,347.33847,6.5237665,5525,3497,Starvation
74,62.73115,0.40810814,52.46069,64.6358,34.168552,500.0,128.2865,7.1376076,5444,15754,Old Age
142,58.698715,0.53152865,40.196777,68.86291,29.196074,500.0,349.34827,6.0480423,6624,1406,Starvation
43,60.343826,0.3841096,47.901993,70.39267,30.957268,500.0,76.93805,6.8549476,6946,39180,Starvation
125,55.03143,0.52495533,46.51864,69.60959,26.802849,500.0,215.15894,7.0277205,6952,6802,Starvation
141,53.26651,0.56442344,47.63808,64.48195,25.01435,500.0,336.187,7.247796,6094,1645,Starvation
133,52.23269,0.5423496,48.142693,58.082165,28.285545,500.0,286.03067,7.4979134,7732,3498,Starvation
124,51.580803,0.5381583,45.39218,66.920815,24.690113,500.0,288.2524,7.1071434,6543,3489,Starvation
126,52.90767,0.5239988,47.44416,63.48661,28.727406,500.0,276.87656,7.285314,6558,1174,Starvation
135,58.189537,0.44531152,38.571415,69.15975,29.773489,500.0,307.8257,5.6102095,6660,2247,Starvation
141,51.727554,0.5132244,41.243366,60.323486,24.022453,500.0,292.9554,6.3507867,6259,1158,Starvation
120,55.646317,0.54865825,44.970436,63.181053,26.584427,500.0,268.71457,7.1868005,6154,9929,Starvation
125,50.841484,0.5378611,42.57669,73.66836,23.04722,500.0,286.67612,6.8182635,7898,7224,Starvation
125,54.803005,0.5186303,42.03493,68.62104,29.391888,500.0,277.4682,7.439047,6101,6874,Starvation
127,56.303566,0.54428226,41.550743,64.38731,25.356026,500.0,277.2027,7.006791,5939,4147,Starvation
118,55.995705,0.50892305,48.823116,61.995857,26.676943,500.0,266.37888,6.4785147,6096,9125,Starvation
133,52.473175,0.51726866,45.155315,76.185486,24.828234,500.0,296.30878,6.976048,5951,3501,Starvation
95,57.458576,0.44839847,41.328907,65.254814,29.064371,500.0,167.07225,5.30999,5376,12980,Starvation
109,51.619617,0.518703,44.014347,65.97945,26.812754,500.0,207.73369,6.5036316,7202,12108,Starvation
99,56.719772,0.46113658,43.006386,60.964348,28.664114,500.0,181.97423,7.295041,6392,16737,Old Age
102,62.159714,0.45650467,48.56938,70.38064,30.275892,500.0,177.54236,6.5006094,6020,16606,Old Age
144,53.870552,0.50970376,58.06576,76.092445,27.70792,500.0,329.8312,6.7858877,6102,2120,Starvation
136,55.117477,0.47789526,44.870342,71.42957,24.965418,500.0,314.56314,7.7977886,7527,3070,Starvation
141,52.50596,0.5160093,50.66086,64.06755,23.839674,500.0,351.50076,6.675044,6577,1168,Starvation
144,56.86029,0.5628827,39.7071,75.29109,26.990591,500.0,381.58398,7.3951464,5932,1693,Starvation
115,52.83809,0.46991205,47.594547,59.596252,24.681353,500.0,235.35059,7.0800138,6266,7981,Starvation
124,51.16636,0.55125594,51.26866,72.09993,26.85439,500.0,291.47845,7.362035,5401,1150,Starvation
135,54.1745,0.5098927,45.571384,60.76865,25.41585,500.0,228.6083,8.145191,6135,3524,Starvation
118,50.806526,0.5141311,41.40729,61.945995,22.993675,500.0,239.57428,6.295248,5742,8932,Starvation
133,55.93695,0.53670394,39.794735,68.82833,26.921051,500.0,275.5313,7.297129,5992,2255,Starvation
132,51.600643,0.4358109,46.446568,62.29238,23.36268,500.0,278.44745,6.3105674,5968,3956,Starvation
122,53.560425,0.4777796,51.292503,60.676773,26.2035,500.0,240.3061,7.511228,6651,9350,Starvation
134,55.23671,0.48209524,51.619476,63.557182,26.494442,500.0,282.26013,6.354217,7003,3538,Starvation
102,53.140114,0.3930467,46.46718,59.870316,25.417482,500.0,179.26593,6.1874886,6236,12035,Old Age
113,55.609894,0.5785685,45.779808,55.757206,26.150053,500.0,242.78773,6.5904174,6716,4128,Starvation
140,54.077156,0.53052986,47.88152,66.03266,25.056675,500.0,360.45447,5.883954,7104,2388,Starvation
54,60.71916,0.44589773,45.77585,64.447655,33.1883,500.0,124.84073,6.4460144,7254,32367,Old Age
107,52.27179,0.3954188,36.040207,73.40784,28.726955,500.0,204.35367,7.332417,6493,12915,Starvation
128,52.148834,0.522847,42.307617,66.211624,26.2954,500.0,287.39423,6.547558,6555,7228,Starvation
113,59.741547,0.49684992,43.872276,68.806656,32.185677,500.0,175.2078,6.994038,6956,9777,Starvation
118,56.81063,0.52640253,52.664967,65.02528,26.084698,500.0,247.27545,6.6995044,6892,6597,Starvation
135,51.85611,0.55987525,46.02954,64.02585,23.932241,500.0,328.8291,6.2330027,6721,3493,Starvation
105,55.62195,0.40696654,49.896973,61.991165,28.519978,500.0,170.3715,6.076263,5921,13049,Starvation
123,52.419357,0.4397982,44.29522,63.756367,25.201012,500.0,252.0842,7.2577257,6560,8298,Starvation
134,57.09206,0.49704254,42.836643,71.07949,25.780725,500.0,242.96027,6.0203705,5652,2163,Starvation
114,53.98002,0.49817976,47.826336,71.22851,26.288918,500.0,215.32166,6.7540855,5694,3988,Starvation
134,55.087708,0.504309,40.171864,69.851036,26.618185,500.0,326.87585,7.001806,7069,2360,Starvation
114,55.184242,0.50269234,43.09715,57.996254,29.283115,500.0,229.09154,6.351264,6746,6490,Starvation
108,63.058586,0.4879912,45.066647,70.81894,29.994244,500.0,205.1421,7.5409617,6349,8042,Starvation
123,53.772026,0.5025298,51.30891,58.366512,28.884146,500.0,275.18973,6.8521123,5798,6785,Starvation
122,53.56237,0.5397235,56.755028,60.487473,26.028566,500.0,216.13461,7.083746,5465,3516,Starvation
72,57.949135,0.48010224,50.359676,72.25374,31.515732,500.0,140.57043,6.652439,7082,23687,Starvation
124,56.281693,0.4619286,45.926647,58.51124,27.892027,500.0,256.96576,6.003498,7167,3552,Starvation
68,54.4551,0.4303737,47.103863,73.498,29.50719,500.0,119.123604,6.5031524,6549,25825,Old Age
134,55.284264,0.45546454,46.031693,68.73561,29.0403,500.0,319.64297,6.6432705,6214,4085,Starvation
139,52.428165,0.61581874,43.5399,64.28221,26.383068,500.0,308.80783,6.7211714,5430,1167,Starvation
134,56.57293,0.4654744,48.381317,65.955956,30.902853,500.0,312.4617,7.5223765,6640,5010,Starvation
119,47.42666,0.46559945,48.842503,64.23034,21.880033,500.0,233.04645,6.7156973,6323,4250,Starvation
70,59.268997,0.41267455,46.114323,62.777287,30.031034,500.0,114.91614,6.1717906,6738,25790,Starvation
119,52.47467,0.49380597,55.063324,64.549736,23.527077,500.0,224.8774,6.180104,6050,8627,Starvation
69,60.84698,0.48522183,44.435463,79.266,28.333645,500.0,130.47176,6.1855516,6088,23301,Starvation
71,57.53952,0.44407767,51.303528,65.46068,27.86673,500.0,142.60654,6.558372,6463,16233,Old Age
117,54.370296,0.44449142,43.651505,63.08795,29.442566,500.0,228.9227,6.342916,6633,11067,Starvation
118,54.785927,0.5340963,53.717445,57.463696,26.61311,500.0,203.68942,6.2847548,5914,9710,Starvation
136,54.017937,0.48319742,42.760223,64.43517,26.039036,500.0,342.29706,6.571555,6772,2588,Starvation
61,61.04451,0.37488216,45.919716,70.80938,31.298098,500.0,110.8274,6.143515,6007,27086,Old Age
60,64.24234,0.4457427,45.93249,68.73984,32.562786,500.0,135.83899,7.0895443,6555,28624,Old Age
126,58.465637,0.46817228,48.067837,70.26769,31.862043,500.0,216.42195,7.1634727,6215,3581,Starvation
124,52.430965,0.53851336,44.659237,68.88045,27.504238,500.0,288.04208,6.9432683,6759,2567,Starvation
117,55.837227,0.4755671,51.383247,65.10186,27.914896,500.0,153.85544,7.221621,6277,5040,Starvation
132,51.33297,0.52263,46.9366,65.52609,23.347069,500.0,283.76538,6.4080467,7023,1619,Starvation
57,63.802917,0.42803198,45.202843,57.328163,30.235937,500.0,130.06859,6.763187,5023,31902,Old Age
132,50.04439,0.4732768,42.42549,74.22557,26.882135,500.0,241.71288,6.4143944,5955,3002,Starvation
122,54.616295,0.5181748,48.864258,62.310074,27.897852,500.0,251.17305,6.9016438,7084,7824,Starvation
119,51.622433,0.56703234,41.62854,56.215893,26.423985,500.0,291.54437,7.340408,5578,1623,Starvation
142,49.25875,0.538661,47.78348,70.88502,27.000576,500.0,347.0127,5.368375,5595,3098,Starvation
92,56.458565,0.3932261,46.43767,75.61028,28.799316,500.0,171.2661,6.586125,6524,17554,Starvation
71,56.741333,0.3820175,53.562263,66.15997,25.918137,500.0,133.10303,5.714116,6576,27946,Starvation
126,56.155544,0.5497095,50.128532,57.233677,25.452639,500.0,267.44153,6.937817,6721,5089,Old Age
127,52.547848,0.45253563,48.863403,53.276363,26.886538,500.0,265.14764,6.537896,6525,2569,Starvation
115,50.893898,0.45957687,46.392433,65.13419,24.636858,500.0,259.82138,6.6024704,7135,11588,Old Age
142,53.52648,0.5259335,48.084476,63.26922,24.735777,500.0,280.69348,6.473455,6606,2582,Starvation
141,52.39191,0.59423876,42.691704,59.27186,25.571732,500.0,322.06525,7.4123645,6127,1633,Starvation
123,48.064262,0.5602561,43.14845,59.508682,25.002222,500.0,252.12048,6.3935833,6379,4509,Starvation
117,55.708668,0.5025747,47.358234,63.38013,27.659609,500.0,236.17288,5.661346,5488,5042,Starvation
133,55.745285,0.55035806,42.006878,68.61184,27.883663,500.0,315.43466,5.803271,6344,2145,Starvation
115,55.669838,0.5191213,46.56234,59.94355,28.449419,500.0,224.11761,6.0425043,6199,8852,Starvation
133,48.24977,0.521575,50.195152,65.713036,24.485592,500.0,313.27176,6.863135,6116,6385,Starvation
148,60.636726,0.48383003,44.09147,66.3485,28.053831,500.0,373.95682,6.5457144,5986,1743,Starvation
67,57.37463,0.42449194,44.3288,69.868065,30.99263,500.0,141.6284,6.11684,6321,21362,Old Age
92,55.582275,0.40631434,50.538944,68.921295,27.620241,500.0,180.9946,6.7880397,6479,17826,Old Age
74,59.63646,0.40791482,45.438244,78.151054,30.403616,500.0,157.95123,7.309833,6753,24994,Old Age
71,63.234947,0.43661427,53.89467,66.74055,29.768944,500.0,118.94825,7.0842857,6966,16524,Starvation
113,57.54467,0.56711113,47.304855,65.92415,30.687529,500.0,204.71211,6.2951508,6788,4035,Starvation
143,53.918526,0.5893797,53.88868,69.09506,29.598629,500.0,304.48215,6.2961855,6717,1654,Starvation
119,53.98186,0.5315654,47.361385,62.762806,25.72218,500.0,266.8969,6.547678,6581,6692,Starvation
124,54.875404,0.55177414,46.984013,66.44566,29.161839,500.0,268.1207,7.753338,6733,3144,Starvation
140,51.8807,0.5192353,47.39822,72.79204,23.547123,500.0,311.0626,5.9819813,7105,3027,Starvation
140,55.56244,0.4563622,51.395527,66.9241,28.891731,500.0,318.92795,6.78702,5746,3542,Starvation
82,54.579514,0.4538752,42.923096,77.1596,29.820213,500.0,152.04623,5.381248,6428,22294,Old Age
114,55.96871,0.4152586,46.254585,73.99196,28.009102,500.0,216.87907,7.1965256,6515,2148,Starvation
49,55.569237,0.43420038,43.495293,77.561455,28.590717,500.0,121.15308,6.0758085,7177,37885,Starvation
103,60.574524,0.5214175,49.402218,57.11641,29.399399,500.0,188.55702,6.5320134,5769,16064,Old Age
47,57.411766,0.36472598,43.444656,60.67305,26.871416,500.0,98.850136,7.725558,6542,27706,Old Age
49,62.99897,0.46189564,47.812054,62.96028,33.431503,500.0,95.61423,7.325844,7522,33529,Starvation
69,60.548416,0.40436217,46.88168,74.06111,29.40778,500.0,113.77242,6.6975102,7950,24392,Old Age
138,46.496773,0.5843398,43.352024,77.662834,22.316214,500.0,290.2606,7.1369724,5670,2826,Starvation
145,52.33078,0.62220794,47.924065,64.32934,27.557938,500.0,365.48035,6.173948,6689,2298,Starvation
142,50.481735,0.5678412,47.545513,57.014057,23.612314,500.0,286.21283,8.053216,5764,2226,Starvation
133,54.32907,0.5305386,41.917522,61.456383,25.835663,500.0,319.98904,7.343319,7181,2126,Starvation
82,59.217354,0.47480428,46.208065,71.36054,31.65438,500.0,138.33965,5.5677857,5745,22347,Starvation
52,63.0159,0.42251223,48.04431,72.14477,31.083662,500.0,120.2543,6.861421,5625,35206,Old Age
135,49.619923,0.4719623,51.23115,71.37551,26.688793,500.0,299.89893,7.172421,6474,4507,Starvation
65,52.250263,0.4406445,43.42489,65.75028,24.737837,500.0,127.26065,6.1115155,7804,26365,Starvation
105,56.899055,0.44767645,47.750225,65.170425,31.37549,500.0,202.20934,5.759884,5737,16208,Starvation
146,54.683044,0.5882197,44.783,64.08348,25.548315,500.0,352.34512,6.2948127,6346,2131,Starvation
127,55.88813,0.42027658,43.360157,62.172962,29.199036,500.0,271.22443,6.164976,6032,5024,Starvation
74,57.738792,0.37037498,44.56802,69.32269,31.526354,500.0,135.50893,7.411952,6126,16171,Starvation
44,64.19877,0.49500617,49.45891,68.02519,30.23067,500.0,79.46538,7.1109548,6067,42143,Old Age
113,52.40345,0.3868548,48.050053,71.69163,27.320337,500.0,198.11143,6.8984895,5654,12327,Old Age
137,47.33483,0.46395957,50.889477,63.39577,22.422365,500.0,309.7986,7.0692997,6025,3027,Old Age
141,54.943264,0.59511,42.008297,72.807465,29.75177,500.0,338.7154,6.9013352,5681,2344,Starvation
143,51.665337,0.5439285,39.895435,71.924774,25.984348,500.0,318.88617,5.3096337,6730,3024,Starvation
64,57.150314,0.41763642,41.608875,66.28685,30.294004,500.0,127.57808,6.105022,6847,26555,Starvation
69,66.681076,0.41508844,48.421703,71.164276,35.99459,500.0,119.90663,6.4884806,6116,20812,Old Age
102,53.393993,0.40739584,43.159325,67.39675,26.514137,500.0,190.54042,6.997827,6658,14473,Starvation
86,50.717728,0.5111512,36.759,77.8117,23.456837,500.0,152.87297,6.0090804,5826,15452,Starvation
91,50.84233,0.5513365,39.730076,78.89009,23.841007,500.0,150.54817,6.083178,6867,19600,Old Age
144,50.755875,0.5589496,47.201687,71.04198,26.39375,500.0,298.59622,5.747207,5336,3012,Starvation
124,54.695786,0.4928247,39.969086,56.82165,26.296392,500.0,279.70654,6.675778,6380,3180,Starvation
85,59.115643,0.43776038,46.324535,61.43269,29.903316,500.0,176.66028,5.5685964,6514,15992,Old Age
60,65.16759,0.3902962,44.339676,69.60255,33.196354,500.0,114.90147,7.6976376,6808,32185,Starvation
120,56.630665,0.4592173,50.0106,68.78648,27.524239,500.0,211.07048,6.904233,6058,6923,Starvation
126,53.621162,0.5047349,48.715755,71.78785,26.390427,500.0,302.16452,7.419083,6878,1650,Starvation
67,58.319244,0.4323512,44.529015,68.89318,27.97947,500.0,128.5647,6.612443,7597,25979,Starvation
42,53.71078,0.39726305,50.142494,71.20235,28.09087,500.0,100.29101,7.285413,6881,33009,Starvation
115,52.348736,0.4971082,56.876,63.862625,24.4417,500.0,235.81009,6.7862663,6574,11529,Starvation
108,54.945755,0.5127671,41.496464,74.08522,28.230305,500.0,212.81073,6.1131277,5951,12024,Starvation
63,52.88926,0.4209607,44.628895,72.62406,26.547522,500.0,138.02376,5.6979766,6876,26486,Starvation
134,57.192028,0.4877617,38.985027,57.184406,29.779278,500.0,287.21545,5.575403,5912,3306,Starvation
102,58.205124,0.40434846,39.028194,78.12532,28.071028,500.0,161.24173,6.7745986,5971,16644,Starvation
69,57.53699,0.36807454,45.611954,75.28251,28.370895,500.0,124.683174,7.383271,8030,25035,Starvation
69,57.32689,0.45627645,51.33647,77.758446,25.948095,500.0,131.20113,6.3015623,7174,25358,Old Age
106,55.873447,0.40273392,43.149437,71.733444,28.27228,500.0,186.99516,6.609529,7184,10349,Starvation
78,58.161922,0.44668666,42.42315,72.43054,30.307646,500.0,131.48769,6.0576615,6493,24577,Starvation
142,51.511234,0.55105364,47.707214,70.07005,26.691652,500.0,318.11353,6.0844584,6458,1266,Starvation
64,55.354256,0.374784,42.237232,56.515366,30.431198,500.0,106.64121,6.353555,7411,26000,Starvation
71,57.901215,0.36870322,53.164566,65.94919,26.8807,500.0,136.70584,6.7064013,7055,17573,Starvation
136,55.840538,0.4387907,46.78133,57.359394,29.05848,500.0,307.96542,5.621346,5917,4092,Starvation
132,53.39648,0.48979053,46.113987,60.16367,23.771822,500.0,299.91415,7.120967,6873,5847,Starvation
35,59.497307,0.3746916,40.278866,67.86073,29.851187,500.0,97.986015,6.2728662,6837,42328,Starvation
87,55.275784,0.42185804,39.441677,68.97745,25.203205,500.0,180.91513,6.174054,5682,19275,Old Age
78,56.081863,0.40440097,45.569866,65.70412,29.781317,500.0,141.66624,6.092695,6237,23149,Old Age
85,53.43176,0.42761752,43.94549,69.34894,24.616724,500.0,186.05333,5.9171925,6469,17652,Starvation
36,66.241646,0.36366957,46.374714,71.940765,36.44587,500.0,87.494804,6.9434123,6547,42877,Old Age
76,57.937805,0.42953697,51.696857,63.301826,32.02776,500.0,139.97913,6.107545,7241,24574,Starvation
51,60.797462,0.40226686,52.159237,72.452614,31.661514,500.0,108.47361,6.641885,6862,34966,Old Age
72,60.85214,0.43582544,48.44477,68.47565,31.898756,500.0,126.41752,6.5927353,6757,25079,Starvation
131,54.457848,0.4280194,39.396027,65.17514,26.76957,500.0,282.6671,7.1396465,6742,5861,Starvation
68,59.185516,0.46059582,42.831272,80.98435,29.914,500.0,145.13942,6.2727213,6361,26924,Starvation
126,58.586945,0.50283146,45.885628,63.674797,26.385738,500.0,215.8744,6.562679,6719,1364,Starvation
102,60.703545,0.45206577,42.215267,68.19921,27.463207,500.0,167.87895,6.8269367,6124,15012,Starvation
82,55.030563,0.4357023,44.988922,76.53039,27.50839,500.0,173.55478,7.194019,6425,13902,Starvation
52,60.598503,0.5068003,57.101562,66.03934,32.672398,500.0,114.86643,6.759297,6654,29410,Old Age
120,53.011616,0.4851903,48.710747,65.33657,26.63967,500.0,273.34357,6.127882,5955,1642,Starvation
66,55.726173,0.42650452,46.013462,62.69742,29.980227,500.0,135.14014,7.228897,7442,25047,Old Age
69,51.128963,0.41762894,43.923203,68.200424,27.484093,500.0,135.76051,6.5415764,6327,29550,Starvation
106,55.87217,0.4783636,42.041634,68.57514,25.287458,500.0,206.46155,6.2700434,6282,15877,Old Age
132,52.935394,0.507025,43.17854,71.262634,23.847685,500.0,297.19574,5.830759,6678,6753,Starvation
83,53.947258,0.48028144,46.52637,73.22963,25.63501,500.0,141.59062,6.349604,6590,23962,Starvation
132,51.65245,0.49621332,44.041153,60.57422,26.17236,500.0,284.50735,5.9737535,6505,6992,Starvation
115,59.02925,0.414251,47.34486,57.746143,28.279135,500.0,224.34431,6.3722434,6438,13191,Starvation
128,53.784138,0.49966168,51.542175,64.21546,24.26229,500.0,324.98923,6.9892344,6602,1472,Starvation
115,56.05219,0.48798203,47.728832,60.106346,28.77476,500.0,218.69258,6.8801746,6564,11731,Starvation
124,53.00573,0.51387167,43.410934,56.050827,24.266459,500.0,290.60602,7.0920615,6488,6594,Starvation
129,52.77787,0.4832102,46.71022,58.92879,24.173462,500.0,232.48528,6.1670413,6510,1639,Starvation
60,61.829117,0.41932294,46.18706,66.620705,29.622423,500.0,121.5787,6.8308167,6165,31159,Starvation
143,52.529446,0.5537979,48.26988,68.801254,26.245474,500.0,356.92825,6.8297625,6662,2685,Starvation
144,53.88222,0.46492246,54.402126,61.084187,24.78487,500.0,348.69495,6.847854,6005,1187,Starvation
47,62.393845,0.41373995,47.70591,60.52725,30.185472,500.0,94.118645,6.901028,6911,39575,Old Age
146,53.748417,0.5274808,44.169174,67.07251,28.00064,500.0,372.21255,6.2371917,6771,1185,Starvation
119,52.147293,0.5007004,46.99449,59.59936,28.264755,500.0,245.01318,7.3147,6215,1163,Starvation
78,55.496384,0.48030522,43.717216,64.14807,25.856197,500.0,155.3935,6.704495,6181,25475,Starvation
141,50.937393,0.53968143,44.858784,72.19732,23.124407,500.0,353.46207,6.194994,7032,3189,Starvation
145,58.24099,0.53056884,45.416252,72.06791,26.62331,500.0,316.57706,6.3606806,7520,1356,Starvation
132,55.75903,0.5056964,41.287506,59.02627,26.727062,500.0,231.62308,6.3471437,6371,3766,Starvation
108,57.34189,0.5274621,42.28576,67.82811,30.559244,500.0,198.98248,7.781524,6811,11151,Starvation
143,57.707073,0.46551946,47.500095,74.64399,25.808043,500.0,356.10095,6.9221826,5759,1238,Starvation
143,51.648426,0.5136911,45.080868,61.118813,25.419283,500.0,377.21036,7.3726444,6642,1157,Starvation
143,49.82127,0.5100315,47.82322,69.75715,27.191757,500.0,294.49152,6.8965673,6969,1132,Starvation
70,52.481483,0.44002184,45.93232,76.16875,24.282585,500.0,150.07147,6.5980616,5918,26985,Old Age
143,50.636497,0.5224209,45.82888,67.42922,25.607449,500.0,287.69897,6.712756,5753,1143,Starvation
138,53.236748,0.4368291,45.641907,69.431755,24.926655,500.0,280.22052,6.8885436,6560,4911,Starvation
135,49.653038,0.4567794,43.910633,63.95923,23.586704,500.0,294.78336,6.1226563,7509,6416,Starvation
141,55.234203,0.5030992,40.39797,66.672844,25.141891,500.0,309.32285,7.2372704,6749,2138,Starvation
134,50.41581,0.48410514,45.710117,70.273605,23.862133,500.0,313.42065,6.6592684,6505,1289,Starvation
